0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,Target
-0.8654174266720293,-0.09165758266832119,1.6025091551308615,0.7269905640176301,0.9048961953359,-0.17583476276262697,-3.126653658360033,-4.452481749089375,3.123830478334203,-0.03161767204984619,1.3777417558679859,-1.3439410109328591,-0.859894329749189,0.24347413809436008,-0.3365697286769771,-1.0016189924219951,2.19398487784527,-1.4554441902683908,0.5899923272416016,-0.2179008486496749,-2.487752269836738,-1.9478474000724002,-0.6402311344508755,-0.39492380779775427,3.1767328021185817,-0.8123419824908096,-0.25535497858001066,2.113755715319367,-0.5054726270951402,0.24485479210710268,-0.8511181499146165,3.001442170974082,-3.9087857960357333,2.099418218415418,-2.3469977813674148,-0.655317228353002,1.1578279580112774,-1.076027895568875,-2.1184178062177312,0.07118092027695304,1.7340790934038532,-1.8930572304262774,5.016230505805743,3.9455684510352884,-3.724743727937851,-1.7933514666752557,0.919337333916289,-0.41937650891262246,-0.39762341399750645,0.5419808794095495
2.7503286381855214,3.5758452469432664,-2.5984870752548286,2.998379056288548,-0.6806454691006084,-0.6848552494798579,1.8727848328078265,0.6676128831811722,3.1050521873591546,1.9248510002890629,1.1548756576501622,-1.1099460961445533,-0.031539614763710325,-0.24924559791244177,1.2011834062000188,0.9551315528279073,-0.8379806334525614,-0.2341551684382403,-1.41543691915664,0.23960052189451198,0.9348779997010386,0.2669641030504071,0.016390287301208676,-0.2926691504580441,-1.4563921879126025,-3.6894996067980372,-4.299763860778929,1.9762834264979556,0.49229516814432844,2.914404644925897,0.5883537446806015,-0.3193514539825295,-2.5651066763750827,-2.6420702147025708,0.1677993435631005,-0.9493433601200694,-2.231273657232992,3.14960542837922,1.0658785140467033,0.27943867969122116,-1.4219174040670843,1.3278845201882261,-2.3506192080582786,0.6051614888252533,1.9500594225231502,0.6342411119715536,-0.26548504876959667,-1.3950899024091046,-4.015694326825317,0.897954103062559
0.33404491621294824,0.2684347295527821,-1.7493522563813257,-3.321866771713851,-0.8014935311960246,-0.48907831020513914,-1.2357474329895966,0.0842077548013391,-1.4110443367725996,0.3750472336354839,-1.0907804410045663,0.699339938946965,0.33926214695065215,1.0063788154150741,-0.9240969790213394,2.885315806122521,-1.2465108024843738,0.03033887630984603,2.2315746032501615,-0.7686470715528796,-0.5147912366800024,0.734257998511751,0.023550914126761566,0.5118226950422412,2.3632660115110493,2.520108318837908,-0.31283825281171723,-0.3588986683813862,-0.8065299723681182,-1.5407662419179946,1.5273431422992054,2.1592614143335194,0.11776048050668567,-1.2909507253902137,4.341274543217996,2.193372853495784,-3.404448845067337,0.9948103078164229,1.210928271491026,-2.284019378442052,-0.9989030093537822,-2.888411096588408,-1.961222272415865,-0.26823343723329185,-1.5230653857931682,1.243586479140907,2.119910388523347,2.2368196775036413,2.4621391932199033,0.908065356013811
-0.3842063907055081,-0.18177443441854227,1.0872341110376158,-1.4227134062425615,0.9091204398083309,-0.4203152389164666,-0.9065625184631259,2.0274620357861157,0.2574962230549256,0.20069402490802027,-0.9041238015025951,-0.5303448601215984,-2.8724413133979816,3.5637109263794424,-0.6071573088877062,-2.5506769795562043,-0.5320091847067994,-1.2482145547119974,-0.48873093795941425,-0.42164113981351925,-4.009015262328118,0.9565420673251435,0.922294116328656,-0.34238329819384034,1.7297627415680623,1.9134599860014911,-2.5347251221717775,3.6097929558358506,-1.0699095937214707,-1.994362960388273,-1.137108234898595,0.16108088200645004,0.17395279373717734,-1.4546825650543995,1.4156665592839164,0.9462975534061697,1.630893997121528,0.7328895231280305,2.8623137272275283,-0.9432417718790832,1.2657665451998377,0.5626884722514216,0.14072403367377118,3.3436461908014947,-0.4226999541034361,-0.46283773952906765,-2.7572984681646755,2.932647535122065,-2.39260335333802,0.28281583229880825
-1.1304674888280388,-2.6054292105752355,-1.383824597702306,-3.9193969851904584,3.848552111243635,0.948707453504985,-2.5030486899278377,-1.1540564003120823,0.5877595719759677,-1.1838734916745477,2.5647354946678953,4.344780771006018,-2.0294425036896113,3.2606147121966544,0.7641230058393111,-0.08060019082121181,-1.9599785469826685,1.5082958355034533,0.6836671626886603,-3.418305240042567,1.26022508022927,-1.3220449886532615,-0.16863278946378965,-0.5849276371674805,-0.7929486018903318,1.3678447260237396,2.3647914616955985,-0.13916194960442752,-0.1252483127904395,2.616011165767079,0.3318697900576697,2.0590715405473525,-1.878018862337761,-0.4646084613752347,-1.9989355087795122,0.08883778984008668,0.7740440426472287,0.6242727356378441,3.20086436021028,-4.63746487882547,0.6099417865686051,-0.8168577337947173,-0.11484047969235278,4.582101329159298,-1.700607790956281,2.9115183736999017,0.8805955865695478,-2.706778735223787,0.3962020866095297,0.7532563916756431
0.22295746305132647,-0.5686535001659998,-2.962891988256332,0.5868652904261719,-3.3216895497627834,-4.501096717872014,1.0322726363179886,1.9008242528167691,0.07861225513901189,1.3892269103101833,-1.6083317152105352,2.059639936536181,3.675026659672364,-1.5221103804205651,0.8397865098692013,-2.880777500168801,2.1845333130861535,-0.35323237118018996,-3.923307220045969,-2.167758898540846,1.1154018816811393,1.2392913042957048,0.7543484683159394,-0.5264543276807488,-0.10710499850655199,2.610438040424318,-1.304252706413112,0.295793243053117,-1.4951519349649962,1.5525605324662142,-0.13951038797609136,1.3622325239833883,-1.5424022106349669,0.04748562147284292,0.41917554427580017,1.5844142269907475,2.3095608182626943,2.239028699638765,0.19240163390937334,-1.2257986751238927,-2.9864788324082596,-0.5475182815174396,-1.318506728362535,-0.2981446981586504,2.490989578109867,2.3485274099709312,2.8977809366279157,1.0906546249665756,-0.016563790277535247,0.15378428845702152
4.538551288750703,-0.31297490408441336,-1.9933338173622845,0.06406212662280586,1.4888841669078283,2.2252963034724456,-4.1199670405803,-1.279022211275251,0.10630486617437085,-2.6553306951716764,-3.367188192973842,3.4653527972299543,-2.9365376848445877,1.1072945360343673,1.5084230007592518,-2.493763585635731,-0.8746045907821416,2.8414557228368333,-0.45853683553435487,0.22152787473463353,-1.6433581161875852,0.5344930164368022,-0.08597153078545629,-0.15510747684784998,0.3414612136795716,-4.035182874112901,0.23939874908111694,-1.1319014181614997,3.3654014815947537,-1.1806506063456559,-0.15283079252662657,0.2536300349379957,-0.883926578449831,-4.568844776512899,2.376944377231364,-3.676172203933852,1.1409910460053014,1.3391648476548965,-2.0101373529653315,-1.4841572135835386,-2.0012720465208695,3.0655330570234693,1.9139623636318062,3.4896196609693617,2.041067150819464,-2.8793929512890433,0.26025230715622255,-1.1701286439858554,2.080112229332018,1.0377648726280828
-0.2692879266799246,1.119953341916903,-1.1712549590283359,0.7202624590158913,-0.20392445235227086,-0.0672628495549893,1.9763184220847108,4.6168797289806704,-0.5129269830897719,-3.66593834862493,5.084533914146726,0.17965875726619054,3.156982335955206,1.4517860970114556,1.2039817585300272,0.4098950996920141,1.0917482563098884,-2.156823435649525,-2.378634878420828,-0.4658530228116494,-2.065109981557523,-0.7714602887588211,0.8608987823438286,-0.10157236179700328,-1.8643277230516229,-2.928199912760202,-3.068607063421653,4.071744690441692,-0.7927152850123856,3.0602384230758264,-3.67560371270344,4.029663404825375,-0.24260808150676955,0.8407645896716675,1.949464860457012,-0.9692129470885016,2.875305981618627,0.031905031159969295,2.8570917594680996,0.38872165162455735,-0.4585296468451929,-1.5100702792602938,1.27186798661534,-1.35443451769941,0.8952640333368458,-0.7477844259294429,-0.13188307126676677,0.6465578828664246,0.5713930094576036,0.43717408790726003
0.4536675817978392,-3.3514989644402498,-1.376832933368652,3.5576195514815847,-2.8076916484649717,0.6880653571348783,0.9234724773196747,-2.5332134795669585,1.2092921228430764,0.6748313459297695,-0.6836375639684485,-0.004337348694275721,4.031929442222885,1.6195803653629783,-2.114113623284975,0.5989949793740507,-0.7480050974022605,1.9570547121747077,-0.16498460693784509,0.9974996627144962,-0.977759487399083,-2.0191764935776235,0.23875142564426552,0.12718340578649248,-1.0077457248208317,0.5723625117224788,-1.33393459440035,0.38055082103605103,2.35490416875255,-4.204017112861689,-0.29771834133147296,0.9505130163367913,-2.4835121118616814,0.8418650093894764,-1.9580892959585512,1.1160263342806718,-1.5637183058038577,-0.1270403990538453,2.0455002815601855,-1.8168545314605964,1.309370053217928,-0.505939730396103,0.6454070746466188,1.5118842174329734,-0.7411491542733123,1.4714812113173368,-0.025485026776197104,-0.10596888923827112,1.9778094886519952,0.9661745300471025
-1.373923091249927,-0.4917534523847287,-1.8222181063035925,2.9751409128257693,0.47480770232426484,-0.041803726968663094,-0.05840569118562778,-0.3500753573639784,-2.033788589496433,-0.12366845920311217,-6.0714607721206315,0.8423911264199675,-0.14505257137278407,2.4873697184003842,1.1216976021591853,0.9692015719241307,-0.3685846944753073,2.3726726967231393,0.7563615777874041,0.7778261522430968,1.7989586226476542,-3.1778154595010175,0.8886984950928489,-0.19261346086644124,-0.7413976411230944,3.9847127969584215,-1.7805270414113605,0.9353691127099091,-0.10984182379299068,1.1316143074933356,-2.0341677538554896,-0.8123315166295331,3.2144643494898535,1.918407505023105,-1.7490666847099658,-3.7508637653472383,1.395764410895163,-1.5792178599734812,0.5433055113400809,1.2894423628226952,-1.6456295304443158,-2.8423445720195057,-1.7974845484945536,1.4411794353222984,3.569540900830802,-0.3050976349554863,-0.13031381201429879,0.5442652296183114,2.5668743193670234,0.15601238164310222
